OTU	Size	Taxonomy	taxname	phylum
Otu1964	9	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100);	Otu1964_Lachnospiraceae_unclassified	Firmicutes
Otu1965	9	Bacteria(100);Proteobacteria(100);Epsilonproteobacteria(100);Campylobacterales(100);Campylobacteraceae(100);Campylobacter(100);	Otu1965_Campylobacter	Proteobacteria
Otu1968	9	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Faecalibacterium(89);	Otu1968_Faecalibacterium	Firmicutes
Otu1973	9	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pasteurellales(100);Pasteurellaceae(100);Pasteurellaceae_unclassified(100);	Otu1973_Pasteurellaceae_unclassified	Proteobacteria
Otu1977	9	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Porphyromonadaceae_unclassified(100);	Otu1977_Porphyromonadaceae_unclassified	Bacteroidetes
Otu1978	9	Bacteria(100);Firmicutes(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);	Otu1978_Firmicutes_unclassified	Firmicutes
Otu1979	8	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pasteurellales(100);Pasteurellaceae(100);Pasteurellaceae_unclassified(75);	Otu1979_Pasteurellaceae_unclassified	Proteobacteria
Otu1987	8	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcaceae_unclassified(100);	Otu1987_Ruminococcaceae_unclassified	Firmicutes
Otu1991	8	Bacteria(100);Synergistetes(100);Synergistia(100);Synergistales(100);Synergistaceae(100);Fretibacterium(100);	Otu1991_Fretibacterium	Synergistetes
Otu1993	8	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(100);Streptococcus(100);	Otu1993_Streptococcus	Firmicutes
Otu1995	8	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pasteurellales(100);Pasteurellaceae(100);Pasteurellaceae_unclassified(100);	Otu1995_Pasteurellaceae_unclassified	Proteobacteria
Otu1997	8	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Enterobacteriales(100);Enterobacteriaceae(100);Escherichia/Shigella(75);	Otu1997_Escherichia	Proteobacteria
Otu2004	8	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(100);	Otu2004_Prevotella	Bacteroidetes
Otu2006	8	Bacteria(100);Fusobacteria(100);Fusobacteriia(100);Fusobacteriales(100);Leptotrichiaceae(100);Leptotrichia(100);	Otu2006_Leptotrichia	Fusobacteria
Otu2007	8	Bacteria(100);Planctomycetes(100);Planctomycetia(100);Planctomycetales(100);Planctomycetaceae(100);Pirellula(100);	Otu2007_Pirellula	Planctomycetes
Otu2008	8	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Alloprevotella(100);	Otu2008_Alloprevotella	Bacteroidetes
Otu2011	8	Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Veillonella(100);	Otu2011_Veillonella	Firmicutes
Otu2016	8	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(75);Lactobacillales_unclassified(75);Lactobacillales_unclassified(75);	Otu2016_Lactobacillales_unclassified	Firmicutes
Otu2017	8	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(100);Streptococcus(100);	Otu2017_Streptococcus	Firmicutes
Otu2018	8	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(88);	Otu2018_Lachnospiraceae_unclassified	Firmicutes
Otu2021	8	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(88);	Otu2021_Lachnospiraceae_unclassified	Firmicutes
Otu2029	8	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidales_unclassified(75);Bacteroidales_unclassified(75);	Otu2029_Bacteroidales_unclassified	Bacteroidetes
Otu2034	8	Bacteria(100);Bacteroidetes(100);Flavobacteriia(75);Flavobacteriales(75);Flavobacteriaceae(75);Flavobacteriaceae_unclassified(75);	Otu2034_Flavobacteriaceae_unclassified	Bacteroidetes
Otu2035	8	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcaceae_unclassified(100);	Otu2035_Ruminococcaceae_unclassified	Firmicutes
Otu2036	8	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Enterobacteriales(100);Enterobacteriaceae(100);Enterobacteriaceae_unclassified(100);	Otu2036_Enterobacteriaceae_unclassified	Proteobacteria
Otu2041	8	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pseudomonadales(100);Moraxellaceae(100);Acinetobacter(100);	Otu2041_Acinetobacter	Proteobacteria
Otu2043	8	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(100);Streptococcus(100);	Otu2043_Streptococcus	Firmicutes
Otu2047	8	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(100);Streptococcus(100);	Otu2047_Streptococcus	Firmicutes
Otu2048	8	Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Veillonella(100);	Otu2048_Veillonella	Firmicutes
Otu2049	8	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100);	Otu2049_Lachnospiraceae_unclassified	Firmicutes
Otu2054	8	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Actinomycetaceae(88);Actinomyces(88);	Otu2054_Actinomyces	Actinobacteria
Otu2056	8	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Bifidobacteriales(100);Bifidobacteriaceae(100);Scardovia(100);	Otu2056_Scardovia	Actinobacteria
Otu2057	8	Bacteria(100);Firmicutes(100);Bacilli(100);Bacillales(100);Bacillales_Incertae_Sedis_XI(100);Gemella(100);	Otu2057_Gemella	Firmicutes
Otu2058	8	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Actinomycetaceae(100);Actinomyces(100);	Otu2058_Actinomyces	Actinobacteria
Otu2060	8	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Actinomycetaceae(100);Varibaculum(100);	Otu2060_Varibaculum	Actinobacteria
Otu2063	8	Bacteria(100);Proteobacteria(100);Betaproteobacteria(75);Neisseriales(75);Neisseriaceae(75);Kingella(75);	Otu2063_Kingella	Proteobacteria
Otu2065	7	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Micrococcaceae(100);Rothia(100);	Otu2065_Rothia	Actinobacteria
Otu2068	7	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(100);Streptococcus(100);	Otu2068_Streptococcus	Firmicutes
Otu2071	7	Bacteria(100);Fusobacteria(100);Fusobacteriia(100);Fusobacteriales(100);Fusobacteriaceae(100);Fusobacterium(100);	Otu2071_Fusobacterium	Fusobacteria
Otu2074	7	Bacteria(100);Bacteroidetes(100);Flavobacteriia(100);Flavobacteriales(100);Flavobacteriaceae(100);Capnocytophaga(100);	Otu2074_Capnocytophaga	Bacteroidetes
Otu2075	7	Bacteria(100);Fusobacteria(100);Fusobacteriia(100);Fusobacteriales(100);Leptotrichiaceae(100);Leptotrichia(100);	Otu2075_Leptotrichia	Fusobacteria
Otu2078	7	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(100);Streptococcus(100);	Otu2078_Streptococcus	Firmicutes
Otu2079	7	Bacteria(100);Bacteroidetes(100);Flavobacteriia(100);Flavobacteriales(100);Flavobacteriaceae(100);Capnocytophaga(100);	Otu2079_Capnocytophaga	Bacteroidetes
Otu2080	7	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(100);	Otu2080_Prevotella	Bacteroidetes
Otu2086	7	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Fusicatenibacter(58);	Otu2086_Fusicatenibacter	Firmicutes
Otu2087	7	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(100);	Otu2087_Prevotella	Bacteroidetes
Otu2088	7	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Clostridium_XlVa(100);	Otu2088_Clostridium_XlVa	Firmicutes
Otu2092	7	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(100);	Otu2092_Prevotella	Bacteroidetes
Otu2093	7	Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Selenomonas(58);	Otu2093_Selenomonas	Firmicutes
Otu2100	7	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(86);Carnobacteriaceae(58);Granulicatella(58);	Otu2100_Granulicatella	Firmicutes
Otu2101	7	Bacteria(100);Bacteroidetes(100);Bacteroidetes_unclassified(86);Bacteroidetes_unclassified(86);Bacteroidetes_unclassified(86);Bacteroidetes_unclassified(86);	Otu2101_Bacteroidetes_unclassified	Bacteroidetes
Otu2102	7	Bacteria(100);Bacteroidetes(100);Flavobacteriia(100);Flavobacteriales(100);Flavobacteriaceae(100);Capnocytophaga(100);	Otu2102_Capnocytophaga	Bacteroidetes
Otu2106	7	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Actinomycetales_unclassified(86);Actinomycetales_unclassified(86);	Otu2106_Actinomycetales_unclassified	Actinobacteria
Otu2112	7	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Tannerella(100);	Otu2112_Tannerella	Bacteroidetes
Otu2117	7	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(58);Lactobacillales_unclassified(58);Lactobacillales_unclassified(58);	Otu2117_Lactobacillales_unclassified	Firmicutes
Otu2119	7	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Catonella(100);	Otu2119_Catonella	Firmicutes
Otu2121	7	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100);	Otu2121_Bacteroides	Bacteroidetes
Otu2123	7	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Anaerostipes(86);	Otu2123_Anaerostipes	Firmicutes
Otu2124	7	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Blautia(100);	Otu2124_Blautia	Firmicutes
Otu2127	7	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(100);	Otu2127_Prevotella	Bacteroidetes
Otu2132	7	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100);	Otu2132_Bacteroides	Bacteroidetes
Otu2135	7	Bacteria(100);Bacteroidetes(100);Flavobacteriia(100);Flavobacteriales(100);Flavobacteriaceae(100);Chryseobacterium(100);	Otu2135_Chryseobacterium	Bacteroidetes
Otu2138	7	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100);	Otu2138_Lachnospiraceae_unclassified	Firmicutes
Otu2140	7	Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Neisseriales(100);Neisseriaceae(100);Kingella(100);	Otu2140_Kingella	Proteobacteria
Otu2142	7	Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Veillonella(58);	Otu2142_Veillonella	Firmicutes
Otu2153	7	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(100);Streptococcus(100);	Otu2153_Streptococcus	Firmicutes
Otu2156	7	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Fusicatenibacter(100);	Otu2156_Fusicatenibacter	Firmicutes
Otu2160	7	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiales_Incertae_Sedis_XI(100);Parvimonas(100);	Otu2160_Parvimonas	Firmicutes
Otu2165	7	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Coriobacteriaceae_unclassified(100);	Otu2165_Coriobacteriaceae_unclassified	Actinobacteria
Otu2171	7	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100);	Otu2171_Lachnospiraceae_unclassified	Firmicutes
Otu2176	7	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100);	Otu2176_Lachnospiraceae_unclassified	Firmicutes
Otu2177	7	Bacteria(100);Candidatus_Saccharibacteria(100);Candidatus_Saccharibacteria_unclassified(100);Candidatus_Saccharibacteria_unclassified(100);Candidatus_Saccharibacteria_unclassified(100);Candidatus_Saccharibacteria_unclassified(100);	Otu2177_Candidatus_Saccharibacteria_unclassified	Candidatus_Saccharibacteria
Otu2180	7	Bacteria(100);Candidatus_Saccharibacteria(100);Candidatus_Saccharibacteria_unclassified(100);Candidatus_Saccharibacteria_unclassified(100);Candidatus_Saccharibacteria_unclassified(100);Candidatus_Saccharibacteria_unclassified(100);	Otu2180_Candidatus_Saccharibacteria_unclassified	Candidatus_Saccharibacteria
Otu2181	7	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Rikenellaceae(100);Alistipes(100);	Otu2181_Alistipes	Bacteroidetes
Otu2183	7	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhodobacterales(100);Rhodobacteraceae(100);Rhodobacteraceae_unclassified(100);	Otu2183_Rhodobacteraceae_unclassified	Proteobacteria
Otu2184	7	Bacteria(100);Fusobacteria(100);Fusobacteriia(100);Fusobacteriales(100);Leptotrichiaceae(100);Leptotrichia(100);	Otu2184_Leptotrichia	Fusobacteria
Otu2195	6	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(100);	Otu2195_Prevotella	Bacteroidetes
Otu2196	6	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pseudomonadales(100);Moraxellaceae(100);Acinetobacter(100);	Otu2196_Acinetobacter	Proteobacteria
Otu2198	6	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Bifidobacteriales(100);Bifidobacteriaceae(100);Bifidobacterium(100);	Otu2198_Bifidobacterium	Actinobacteria
Otu2207	6	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100);	Otu2207_Lachnospiraceae_unclassified	Firmicutes
Otu2214	6	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Stomatobaculum(100);	Otu2214_Stomatobaculum	Firmicutes
Otu2215	6	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnoanaerobaculum(100);	Otu2215_Lachnoanaerobaculum	Firmicutes
Otu2219	6	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(67);	Otu2219_Lachnospiraceae_unclassified	Firmicutes
Otu2220	6	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Blautia(100);	Otu2220_Blautia	Firmicutes
Otu2223	6	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(100);Streptococcus(100);	Otu2223_Streptococcus	Firmicutes
Otu2226	6	Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Veillonellaceae_unclassified(100);	Otu2226_Veillonellaceae_unclassified	Firmicutes
Otu2228	6	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Lactobacillales_unclassified(100);Lactobacillales_unclassified(100);	Otu2228_Lactobacillales_unclassified	Firmicutes
Otu2233	6	Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Oxalobacteraceae(100);Herbaspirillum(100);	Otu2233_Herbaspirillum	Proteobacteria
Otu2237	6	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(100);Streptococcus(100);	Otu2237_Streptococcus	Firmicutes
Otu2244	6	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(100);Streptococcus(100);	Otu2244_Streptococcus	Firmicutes
Otu2249	6	Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Veillonella(100);	Otu2249_Veillonella	Firmicutes
Otu2250	6	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Actinomycetales_unclassified(84);Actinomycetales_unclassified(84);	Otu2250_Actinomycetales_unclassified	Actinobacteria
Otu2252	6	Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Sutterellaceae(100);Sutterella(100);	Otu2252_Sutterella	Proteobacteria
Otu2254	6	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Anaerostipes(100);	Otu2254_Anaerostipes	Firmicutes
Otu2256	6	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Peptostreptococcaceae(100);Intestinibacter(100);	Otu2256_Intestinibacter	Firmicutes
Otu2259	6	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Lactobacillales_unclassified(100);Lactobacillales_unclassified(100);	Otu2259_Lactobacillales_unclassified	Firmicutes
Otu2262	6	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100);	Otu2262_Lachnospiraceae_unclassified	Firmicutes
Otu2263	6	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(100);Streptococcus(100);	Otu2263_Streptococcus	Firmicutes
Otu2264	6	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Blautia(67);	Otu2264_Blautia	Firmicutes
Otu2266	6	Bacteria(100);Firmicutes(100);Bacilli(100);Bacilli_unclassified(67);Bacilli_unclassified(67);Bacilli_unclassified(67);	Otu2266_Bacilli_unclassified	Firmicutes
Otu2267	6	Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Veillonella(100);	Otu2267_Veillonella	Firmicutes
Otu2270	6	Bacteria(100);Planctomycetes(100);Planctomycetia(100);Planctomycetales(100);Planctomycetaceae(100);Planctomycetaceae_unclassified(100);	Otu2270_Planctomycetaceae_unclassified	Planctomycetes
Otu2271	6	Bacteria(100);Firmicutes(100);Bacilli(100);Bacilli_unclassified(100);Bacilli_unclassified(100);Bacilli_unclassified(100);	Otu2271_Bacilli_unclassified	Firmicutes
Otu2274	6	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Oribacterium(100);	Otu2274_Oribacterium	Firmicutes
Otu2280	6	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Blautia(84);	Otu2280_Blautia	Firmicutes
Otu2281	6	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Lactobacillales_unclassified(100);Lactobacillales_unclassified(100);	Otu2281_Lactobacillales_unclassified	Firmicutes
Otu2284	6	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100);	Otu2284_Lachnospiraceae_unclassified	Firmicutes
Otu2286	6	Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Neisseriales(100);Neisseriaceae(100);Kingella(67);	Otu2286_Kingella	Proteobacteria
Otu2288	6	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100);	Otu2288_Bacteroides	Bacteroidetes
Otu2291	6	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100);	Otu2291_Lachnospiraceae_unclassified	Firmicutes
Otu2297	6	Bacteria(100);Bacteroidetes(100);Bacteroidia(84);Bacteroidales(84);Bacteroidales_unclassified(84);Bacteroidales_unclassified(84);	Otu2297_Bacteroidales_unclassified	Bacteroidetes
Otu2300	6	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Enterobacteriales(100);Enterobacteriaceae(100);Escherichia/Shigella(100);	Otu2300_Escherichia	Proteobacteria
Otu2302	6	Bacteria(100);Firmicutes(100);Bacilli(100);Bacillales(100);Bacillales_Incertae_Sedis_XI(100);Gemella(100);	Otu2302_Gemella	Firmicutes
Otu2305	6	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(100);	Otu2305_Prevotella	Bacteroidetes
Otu2311	6	Bacteria(100);Firmicutes(100);Firmicutes_unclassified(67);Firmicutes_unclassified(67);Firmicutes_unclassified(67);Firmicutes_unclassified(67);	Otu2311_Firmicutes_unclassified	Firmicutes
Otu2312	6	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(100);	Otu2312_Prevotella	Bacteroidetes
Otu2315	6	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotellaceae_unclassified(100);	Otu2315_Prevotellaceae_unclassified	Bacteroidetes
Otu2317	6	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Carnobacteriaceae(100);Granulicatella(67);	Otu2317_Granulicatella	Firmicutes
Otu2323	6	Bacteria(100);Proteobacteria(100);Deltaproteobacteria(100);Myxococcales(100);Myxococcales_unclassified(100);Myxococcales_unclassified(100);	Otu2323_Myxococcales_unclassified	Proteobacteria
Otu2324	6	Bacteria(100);Candidatus_Saccharibacteria(100);Candidatus_Saccharibacteria_unclassified(100);Candidatus_Saccharibacteria_unclassified(100);Candidatus_Saccharibacteria_unclassified(100);Candidatus_Saccharibacteria_unclassified(100);	Otu2324_Candidatus_Saccharibacteria_unclassified	Candidatus_Saccharibacteria
